,Date,StockCode,Quantity,UnitPrice,DayOfWeek,Month,Country,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,pad,prediction,QuantityDiff
10361,2011-06-30,22197,0,0.85,3,6,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10362,2011-06-30,22197,0,0.85,3,6,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10363,2011-06-30,85099B,0,2.08,3,6,EIRE,0.0,-10.0,10.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10364,2011-06-30,85099B,0,1.95,3,6,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10365,2011-06-30,85099B,0,2.08,3,6,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10366,2011-06-30,84077,0,0.29,3,6,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10367,2011-06-30,85099B,0,2.08,3,6,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10368,2011-06-30,22197,0,0.85,3,6,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10370,2011-06-30,84077,0,0.29,3,6,Denmark,0.0,0.0,0.0,0.0,0.0,-48.0,48.0,1,26.680316748226144,0.0
10372,2011-06-30,85099B,10,2.08,3,6,Germany,0.0,0.0,0.0,0.0,-10.0,10.0,0.0,1,1.008905234488153,10.0
10373,2011-06-30,22197,0,0.85,3,6,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10374,2011-06-30,85099B,0,2.08,3,6,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10375,2011-06-30,84077,0,0.29,3,6,EIRE,0.0,-48.0,48.0,0.0,0.0,0.0,0.0,1,7.179713547893461,0.0
10379,2011-06-30,85099B,0,2.08,3,6,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10380,2011-06-30,84077,0,0.29,3,6,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10382,2011-06-30,85099B,0,2.08,3,6,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10383,2011-06-30,22197,0,0.85,3,6,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10385,2011-06-30,85099B,0,2.08,3,6,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10386,2011-06-30,84077,0,0.21,3,6,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
10387,2011-06-30,22197,0,0.72,3,6,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10390,2011-07-01,85099B,0,2.08,4,7,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10391,2011-07-01,22197,0,0.85,4,7,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10393,2011-07-01,22197,0,0.85,4,7,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10394,2011-07-01,22197,0,0.85,4,7,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10395,2011-07-01,85099B,0,1.79,4,7,Netherlands,0.0,-200.0,200.0,0.0,0.0,0.0,0.0,1,37.14623311518911,0.0
10396,2011-07-01,84077,0,0.29,4,7,Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10397,2011-07-01,85099B,0,2.08,4,7,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10398,2011-07-01,22197,0,0.85,4,7,EIRE,-24.0,24.0,-12.0,12.0,0.0,0.0,0.0,1,9.064674375459125,0.0
10399,2011-07-01,84077,0,0.29,4,7,France,0.0,0.0,0.0,0.0,0.0,-48.0,48.0,1,26.680316748226144,0.0
10401,2011-07-01,85099B,0,2.08,4,7,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10402,2011-07-01,84077,0,0.21,4,7,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
10403,2011-07-01,85099B,0,2.08,4,7,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10404,2011-07-01,22197,0,0.85,4,7,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10405,2011-07-01,85099B,0,2.08,4,7,Germany,10.0,0.0,0.0,0.0,0.0,-10.0,10.0,1,8.792332449339652,-10.0
10406,2011-07-01,22197,0,0.72,4,7,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10408,2011-07-01,85099B,0,2.08,4,7,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10409,2011-07-01,84077,0,0.21,4,7,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
10410,2011-07-01,22197,0,0.85,4,7,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10411,2011-07-01,84077,0,0.29,4,7,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10412,2011-07-01,22197,0,0.85,4,7,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10413,2011-07-01,22197,0,0.85,4,7,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10414,2011-07-01,84077,0,0.29,4,7,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,-48.0,1,1.008905234488153,0.0
10416,2011-07-01,85099B,57,2.9585714285714277,4,7,United Kingdom,166.0,36.0,-204.0,197.0,30.0,-11.0,-131.0,1,-123.66771836483181,-168.0
10419,2011-07-01,85099B,0,2.08,4,7,France,0.0,0.0,0.0,0.0,0.0,-10.0,10.0,1,8.792332449339652,0.0
10420,2011-07-01,85099B,0,2.08,4,7,EIRE,0.0,0.0,-10.0,10.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10421,2011-07-01,84077,0,0.29,4,7,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10423,2011-07-01,84077,0,0.29,4,7,United Kingdom,141.0,-93.0,96.0,0.0,0.0,-96.0,47.0,1,18.44229306806583,-144.0
10424,2011-07-01,84077,0,0.29,4,7,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10426,2011-07-01,84077,0,0.29,4,7,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10428,2011-07-01,85099B,0,1.79,4,7,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10429,2011-07-01,22197,0,0.85,4,7,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10431,2011-07-01,84077,0,0.29,4,7,EIRE,0.0,0.0,-48.0,48.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10432,2011-07-01,85099B,0,1.95,4,7,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10434,2011-07-01,22197,26,0.85,4,7,United Kingdom,264.0,-56.0,8.0,48.0,0.0,-126.0,16.0,1,-110.53431986463853,-238.0
10435,2011-07-01,85099B,0,1.95,4,7,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10436,2011-07-01,85099B,0,2.08,4,7,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10437,2011-07-02,84077,0,0.29,5,7,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10438,2011-07-02,22197,0,0.85,5,7,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10439,2011-07-02,85099B,0,2.08,5,7,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10440,2011-07-02,22197,0,0.85,5,7,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10442,2011-07-02,22197,0,0.72,5,7,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10443,2011-07-02,85099B,0,2.08,5,7,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10444,2011-07-02,84077,0,0.29,5,7,France,0.0,0.0,0.0,0.0,0.0,0.0,-48.0,1,-0.10842294565921778,0.0
10445,2011-07-02,22197,0,0.85,5,7,EIRE,0.0,-24.0,24.0,-12.0,12.0,0.0,0.0,1,6.0623853677460895,0.0
10446,2011-07-02,22197,0,0.85,5,7,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10449,2011-07-02,84077,0,0.29,5,7,United Kingdom,-144.0,141.0,-93.0,96.0,0.0,0.0,-96.0,1,9.204076155040626,0.0
10450,2011-07-02,84077,0,0.29,5,7,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10451,2011-07-02,85099B,0,2.9585714285714277,5,7,United Kingdom,-168.0,166.0,36.0,-204.0,197.0,30.0,-11.0,1,15.374884468445941,-57.0
10452,2011-07-02,84077,0,0.29,5,7,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10453,2011-07-02,22197,0,0.85,5,7,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10454,2011-07-02,85099B,0,1.79,5,7,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10455,2011-07-02,85099B,0,1.95,5,7,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10456,2011-07-02,22197,0,0.85,5,7,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10457,2011-07-02,85099B,0,2.08,5,7,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10459,2011-07-02,85099B,0,2.08,5,7,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10460,2011-07-02,85099B,0,1.95,5,7,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10462,2011-07-02,85099B,0,2.08,5,7,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10464,2011-07-02,22197,0,0.85,5,7,United Kingdom,-238.0,264.0,-56.0,8.0,48.0,0.0,-126.0,1,9.204076155040626,-26.0
10465,2011-07-02,84077,0,0.29,5,7,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10467,2011-07-02,84077,0,0.29,5,7,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10468,2011-07-02,85099B,0,2.08,5,7,EIRE,0.0,0.0,0.0,-10.0,10.0,0.0,0.0,1,-0.10842294565921778,0.0
10469,2011-07-02,85099B,0,2.08,5,7,France,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,1,-0.10842294565921778,0.0
10470,2011-07-02,22197,0,0.85,5,7,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10471,2011-07-02,85099B,0,1.79,5,7,Netherlands,0.0,0.0,-200.0,200.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10473,2011-07-02,84077,0,0.21,5,7,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.318292101848849,0.0
10474,2011-07-02,85099B,0,2.08,5,7,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10475,2011-07-02,22197,0,0.85,5,7,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10476,2011-07-02,84077,0,0.29,5,7,EIRE,0.0,0.0,0.0,-48.0,48.0,0.0,0.0,1,-0.10842294565921778,0.0
10477,2011-07-02,22197,0,0.85,5,7,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10478,2011-07-02,84077,0,0.21,5,7,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.318292101848849,0.0
10480,2011-07-02,84077,0,0.29,5,7,Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
10482,2011-07-02,85099B,0,2.08,5,7,Germany,-10.0,10.0,0.0,0.0,0.0,0.0,-10.0,1,-0.10842294565921778,0.0
10488,2011-07-03,85099B,0,1.95,6,7,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10489,2011-07-03,85099B,0,2.08,6,7,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10490,2011-07-03,85099B,0,2.08,6,7,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10491,2011-07-03,84077,0,0.29,6,7,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10494,2011-07-03,22197,0,0.85,6,7,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10495,2011-07-03,84077,0,0.29,6,7,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10496,2011-07-03,84077,0,0.21,6,7,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
10497,2011-07-03,85099B,0,2.08,6,7,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10498,2011-07-03,22197,0,0.85,6,7,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10499,2011-07-03,22197,0,0.85,6,7,EIRE,0.0,0.0,-24.0,24.0,-12.0,12.0,0.0,1,1.008905234488153,0.0
10500,2011-07-03,84077,0,0.29,6,7,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10501,2011-07-03,85099B,0,2.08,6,7,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10502,2011-07-03,85099B,0,2.08,6,7,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10503,2011-07-03,85099B,4,2.08,6,7,United Kingdom,-57.0,-168.0,166.0,36.0,-204.0,197.0,30.0,1,96.6897348169656,4.0
10508,2011-07-03,85099B,0,1.79,6,7,Netherlands,0.0,0.0,0.0,-200.0,200.0,0.0,0.0,1,1.008905234488153,0.0
10509,2011-07-03,84077,0,0.29,6,7,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10511,2011-07-03,22197,0,0.85,6,7,United Kingdom,-26.0,-238.0,264.0,-56.0,8.0,48.0,0.0,1,45.202002256160085,0.0
10513,2011-07-03,22197,0,0.85,6,7,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10514,2011-07-03,84077,0,0.29,6,7,United Kingdom,0.0,-144.0,141.0,-93.0,96.0,0.0,0.0,1,37.14623311518911,0.0
10515,2011-07-03,84077,0,0.21,6,7,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
10516,2011-07-03,85099B,0,2.08,6,7,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10517,2011-07-03,22197,0,0.85,6,7,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10519,2011-07-03,84077,0,0.29,6,7,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10520,2011-07-03,85099B,0,2.08,6,7,EIRE,0.0,0.0,0.0,0.0,-10.0,10.0,0.0,1,1.008905234488153,0.0
10521,2011-07-03,85099B,0,1.95,6,7,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10522,2011-07-03,22197,0,0.72,6,7,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10523,2011-07-03,85099B,0,1.79,6,7,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10524,2011-07-03,22197,0,0.85,6,7,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10526,2011-07-03,84077,0,0.29,6,7,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10527,2011-07-03,84077,0,0.29,6,7,Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10528,2011-07-03,85099B,0,2.08,6,7,Germany,0.0,-10.0,10.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10529,2011-07-03,84077,0,0.29,6,7,EIRE,0.0,0.0,0.0,0.0,-48.0,48.0,0.0,1,29.837370078265447,0.0
10531,2011-07-03,22197,0,0.85,6,7,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10532,2011-07-03,22197,0,0.85,6,7,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10533,2011-07-03,85099B,0,2.08,6,7,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10534,2011-07-03,22197,0,0.85,6,7,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10535,2011-07-04,85099B,51,2.84875,0,7,United Kingdom,4.0,-57.0,-168.0,166.0,36.0,-204.0,197.0,1,26.680316748226144,47.0
10536,2011-07-04,22197,0,0.85,0,7,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10538,2011-07-04,84077,0,0.21,0,7,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
10541,2011-07-04,85099B,0,1.79,0,7,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10543,2011-07-04,85099B,0,2.08,0,7,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10544,2011-07-04,84077,0,0.29,0,7,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10545,2011-07-04,22197,0,0.85,0,7,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10546,2011-07-04,85099B,0,1.79,0,7,Netherlands,0.0,0.0,0.0,0.0,-200.0,200.0,0.0,1,36.67524422891526,0.0
10548,2011-07-04,85099B,0,2.08,0,7,EIRE,0.0,0.0,0.0,0.0,0.0,-10.0,10.0,1,8.792332449339652,0.0
10549,2011-07-04,84077,0,0.29,0,7,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10550,2011-07-04,85099B,0,2.08,0,7,Germany,0.0,0.0,-10.0,10.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10552,2011-07-04,84077,0,0.29,0,7,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10553,2011-07-04,22197,0,0.85,0,7,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10554,2011-07-04,22197,57,1.1842857142857142,0,7,United Kingdom,0.0,-26.0,-238.0,264.0,-56.0,8.0,48.0,1,55.5087815920035,57.0
10555,2011-07-04,22197,0,0.85,0,7,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10556,2011-07-04,84077,97,0.4033333333333333,0,7,United Kingdom,0.0,0.0,-144.0,141.0,-93.0,96.0,0.0,1,29.837370078265447,97.0
10557,2011-07-04,85099B,0,1.95,0,7,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10558,2011-07-04,85099B,0,2.08,0,7,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10560,2011-07-04,22197,0,0.85,0,7,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10562,2011-07-04,22197,0,0.85,0,7,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10563,2011-07-04,84077,0,0.29,0,7,EIRE,0.0,0.0,0.0,0.0,0.0,-48.0,48.0,1,26.680316748226144,0.0
10564,2011-07-04,85099B,0,2.08,0,7,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10565,2011-07-04,22197,0,0.85,0,7,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10566,2011-07-04,85099B,0,2.08,0,7,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10567,2011-07-04,85099B,0,1.95,0,7,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10568,2011-07-04,22197,0,0.85,0,7,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10569,2011-07-04,84077,0,0.29,0,7,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10570,2011-07-04,22197,0,0.72,0,7,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10572,2011-07-04,84077,0,0.21,0,7,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
10573,2011-07-04,84077,0,0.29,0,7,Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10576,2011-07-04,84077,0,0.29,0,7,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10577,2011-07-04,22197,0,0.85,0,7,EIRE,0.0,0.0,0.0,-24.0,24.0,-12.0,12.0,1,8.792332449339652,0.0
10578,2011-07-04,85099B,0,2.08,0,7,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10579,2011-07-04,85099B,0,2.08,0,7,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10580,2011-07-04,84077,0,0.29,0,7,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10582,2011-07-04,85099B,0,2.08,0,7,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10584,2011-07-05,22197,0,0.85,1,7,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10585,2011-07-05,84077,56,0.5166666666666666,1,7,United Kingdom,97.0,0.0,0.0,-144.0,141.0,-93.0,96.0,1,20.23702983900221,-41.0
10586,2011-07-05,22197,0,0.85,1,7,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10588,2011-07-05,22197,0,0.85,1,7,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10589,2011-07-05,84077,0,0.29,1,7,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10592,2011-07-05,22197,0,0.85,1,7,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10593,2011-07-05,22197,0,0.85,1,7,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10594,2011-07-05,84077,0,0.21,1,7,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
10596,2011-07-05,84077,0,0.21,1,7,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
10597,2011-07-05,85099B,0,2.08,1,7,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10598,2011-07-05,84077,0,0.29,1,7,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10599,2011-07-05,85099B,0,2.08,1,7,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10602,2011-07-05,85099B,286,2.9815384615384612,1,7,United Kingdom,47.0,4.0,-57.0,-168.0,166.0,36.0,-204.0,1,-5.434381674735786,235.0
10603,2011-07-05,85099B,0,1.79,1,7,Netherlands,0.0,0.0,0.0,0.0,0.0,-200.0,200.0,1,26.680316748226144,0.0
10604,2011-07-05,22197,0,0.85,1,7,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10605,2011-07-05,22197,0,0.72,1,7,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10606,2011-07-05,85099B,0,2.08,1,7,Germany,0.0,0.0,0.0,-10.0,10.0,0.0,0.0,1,1.008905234488153,0.0
10607,2011-07-05,85099B,0,2.08,1,7,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10608,2011-07-05,85099B,10,2.08,1,7,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,10.0
10609,2011-07-05,85099B,0,2.08,1,7,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10611,2011-07-05,84077,0,0.29,1,7,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10612,2011-07-05,22197,0,0.85,1,7,EIRE,0.0,0.0,0.0,0.0,-24.0,24.0,-12.0,1,1.008905234488153,0.0
10615,2011-07-05,85099B,0,2.08,1,7,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10616,2011-07-05,85099B,0,2.08,1,7,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10617,2011-07-05,85099B,0,2.08,1,7,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10619,2011-07-05,84077,0,0.29,1,7,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10620,2011-07-05,84077,0,0.29,1,7,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,-48.0,1,1.008905234488153,0.0
10621,2011-07-05,84077,0,0.29,1,7,Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10622,2011-07-05,22197,0,0.85,1,7,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
10624,2011-07-05,22197,227,1.1966666666666665,1,7,United Kingdom,57.0,0.0,-26.0,-238.0,264.0,-56.0,8.0,1,2.349045540115715,170.0
10625,2011-07-05,85099B,0,1.95,1,7,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
